10201
(0, 0, 0, 5, 5)
(1, 0, 20, 5, 5)
(2, 0, 40, 5, 5)
(3, 0, 60, 5, 5)
(4, 0, 80, 5, 5)
(5, 0, 100, 5, 5)
(6, 0, 120, 5, 5)
(7, 0, 140, 5, 5)
(8, 0, 160, 5, 5)
(9, 0, 180, 5, 5)
(10, 0, 200, 5, 5)
(11, 0, 220, 5, 5)
(12, 0, 240, 5, 5)
(13, 0, 260, 5, 5)
(14, 0, 280, 5, 5)
(15, 0, 300, 5, 5)
(16, 0, 320, 5, 5)
(17, 0, 340, 5, 5)
(18, 0, 360, 5, 5)
(19, 0, 380, 5, 5)
(20, 0, 400, 5, 5)
(21, 0, 420, 5, 5)
(22, 0, 440, 5, 5)
(23, 0, 460, 5, 5)
(24, 0, 480, 5, 5)
(25, 0, 500, 5, 5)
(26, 0, 520, 5, 5)
(27, 0, 540, 5, 5)
(28, 0, 560, 5, 5)
(29, 0, 580, 5, 5)
(30, 0, 600, 5, 5)
(31, 0, 620, 5, 5)
(32, 0, 640, 5, 5)
(33, 0, 660, 5, 5)
(34, 0, 680, 5, 5)
(35, 0, 700, 5, 5)
(36, 0, 720, 5, 5)
(37, 0, 740, 5, 5)
(38, 0, 760, 5, 5)
(39, 0, 780, 5, 5)
(40, 0, 800, 5, 5)
(41, 0, 820, 5, 5)
(42, 0, 840, 5, 5)
(43, 0, 860, 5, 5)
(44, 0, 880, 5, 5)
(45, 0, 900, 5, 5)
(46, 0, 920, 5, 5)
(47, 0, 940, 5, 5)
(48, 0, 960, 5, 5)
(49, 0, 980, 5, 5)
(50, 0, 1000, 5, 5)
(51, 0, 1020, 5, 5)
(52, 0, 1040, 5, 5)
(53, 0, 1060, 5, 5)
(54, 0, 1080, 5, 5)
(55, 0, 1100, 5, 5)
(56, 0, 1120, 5, 5)
(57, 0, 1140, 5, 5)
(58, 0, 1160, 5, 5)
(59, 0, 1180, 5, 5)
(60, 0, 1200, 5, 5)
(61, 0, 1220, 5, 5)
(62, 0, 1240, 5, 5)
(63, 0, 1260, 5, 5)
(64, 0, 1280, 5, 5)
(65, 0, 1300, 5, 5)
(66, 0, 1320, 5, 5)
(67, 0, 1340, 5, 5)
(68, 0, 1360, 5, 5)
(69, 0, 1380, 5, 5)
(70, 0, 1400, 5, 5)
(71, 0, 1420, 5, 5)
(72, 0, 1440, 5, 5)
(73, 0, 1460, 5, 5)
(74, 0, 1480, 5, 5)
(75, 0, 1500, 5, 5)
(76, 0, 1520, 5, 5)
(77, 0, 1540, 5, 5)
(78, 0, 1560, 5, 5)
(79, 0, 1580, 5, 5)
(80, 0, 1600, 5, 5)
(81, 0, 1620, 5, 5)
(82, 0, 1640, 5, 5)
(83, 0, 1660, 5, 5)
(84, 0, 1680, 5, 5)
(85, 0, 1700, 5, 5)
(86, 0, 1720, 5, 5)
(87, 0, 1740, 5, 5)
(88, 0, 1760, 5, 5)
(89, 0, 1780, 5, 5)
(90, 0, 1800, 5, 5)
(91, 0, 1820, 5, 5)
(92, 0, 1840, 5, 5)
(93, 0, 1860, 5, 5)
(94, 0, 1880, 5, 5)
(95, 0, 1900, 5, 5)
(96, 0, 1920, 5, 5)
(97, 0, 1940, 5, 5)
(98, 0, 1960, 5, 5)
(99, 0, 1980, 5, 5)
(100, 0, 2000, 5, 5)
(101, 20, 0, 5, 5)
(102, 20, 20, 5, 5)
(103, 20, 40, 5, 5)
(104, 20, 60, 5, 5)
(105, 20, 80, 5, 5)
(106, 20, 100, 5, 5)
(107, 20, 120, 5, 5)
(108, 20, 140, 5, 5)
(109, 20, 160, 5, 5)
(110, 20, 180, 5, 5)
(111, 20, 200, 5, 5)
(112, 20, 220, 5, 5)
(113, 20, 240, 5, 5)
(114, 20, 260, 5, 5)
(115, 20, 280, 5, 5)
(116, 20, 300, 5, 5)
(117, 20, 320, 5, 5)
(118, 20, 340, 5, 5)
(119, 20, 360, 5, 5)
(120, 20, 380, 5, 5)
(121, 20, 400, 5, 5)
(122, 20, 420, 5, 5)
(123, 20, 440, 5, 5)
(124, 20, 460, 5, 5)
(125, 20, 480, 5, 5)
(126, 20, 500, 5, 5)
(127, 20, 520, 5, 5)
(128, 20, 540, 5, 5)
(129, 20, 560, 5, 5)
(130, 20, 580, 5, 5)
(131, 20, 600, 5, 5)
(132, 20, 620, 5, 5)
(133, 20, 640, 5, 5)
(134, 20, 660, 5, 5)
(135, 20, 680, 5, 5)
(136, 20, 700, 5, 5)
(137, 20, 720, 5, 5)
(138, 20, 740, 5, 5)
(139, 20, 760, 5, 5)
(140, 20, 780, 5, 5)
(141, 20, 800, 5, 5)
(142, 20, 820, 5, 5)
(143, 20, 840, 5, 5)
(144, 20, 860, 5, 5)
(145, 20, 880, 5, 5)
(146, 20, 900, 5, 5)
(147, 20, 920, 5, 5)
(148, 20, 940, 5, 5)
(149, 20, 960, 5, 5)
(150, 20, 980, 5, 5)
(151, 20, 1000, 5, 5)
(152, 20, 1020, 5, 5)
(153, 20, 1040, 5, 5)
(154, 20, 1060, 5, 5)
(155, 20, 1080, 5, 5)
(156, 20, 1100, 5, 5)
(157, 20, 1120, 5, 5)
(158, 20, 1140, 5, 5)
(159, 20, 1160, 5, 5)
(160, 20, 1180, 5, 5)
(161, 20, 1200, 5, 5)
(162, 20, 1220, 5, 5)
(163, 20, 1240, 5, 5)
(164, 20, 1260, 5, 5)
(165, 20, 1280, 5, 5)
(166, 20, 1300, 5, 5)
(167, 20, 1320, 5, 5)
(168, 20, 1340, 5, 5)
(169, 20, 1360, 5, 5)
(170, 20, 1380, 5, 5)
(171, 20, 1400, 5, 5)
(172, 20, 1420, 5, 5)
(173, 20, 1440, 5, 5)
(174, 20, 1460, 5, 5)
(175, 20, 1480, 5, 5)
(176, 20, 1500, 5, 5)
(177, 20, 1520, 5, 5)
(178, 20, 1540, 5, 5)
(179, 20, 1560, 5, 5)
(180, 20, 1580, 5, 5)
(181, 20, 1600, 5, 5)
(182, 20, 1620, 5, 5)
(183, 20, 1640, 5, 5)
(184, 20, 1660, 5, 5)
(185, 20, 1680, 5, 5)
(186, 20, 1700, 5, 5)
(187, 20, 1720, 5, 5)
(188, 20, 1740, 5, 5)
(189, 20, 1760, 5, 5)
(190, 20, 1780, 5, 5)
(191, 20, 1800, 5, 5)
(192, 20, 1820, 5, 5)
(193, 20, 1840, 5, 5)
(194, 20, 1860, 5, 5)
(195, 20, 1880, 5, 5)
(196, 20, 1900, 5, 5)
(197, 20, 1920, 5, 5)
(198, 20, 1940, 5, 5)
(199, 20, 1960, 5, 5)
(200, 20, 1980, 5, 5)
(201, 20, 2000, 5, 5)
(202, 40, 0, 5, 5)
(203, 40, 20, 5, 5)
(204, 40, 40, 5, 5)
(205, 40, 60, 5, 5)
(206, 40, 80, 5, 5)
(207, 40, 100, 5, 5)
(208, 40, 120, 5, 5)
(209, 40, 140, 5, 5)
(210, 40, 160, 5, 5)
(211, 40, 180, 5, 5)
(212, 40, 200, 5, 5)
(213, 40, 220, 5, 5)
(214, 40, 240, 5, 5)
(215, 40, 260, 5, 5)
(216, 40, 280, 5, 5)
(217, 40, 300, 5, 5)
(218, 40, 320, 5, 5)
(219, 40, 340, 5, 5)
(220, 40, 360, 5, 5)
(221, 40, 380, 5, 5)
(222, 40, 400, 5, 5)
(223, 40, 420, 5, 5)
(224, 40, 440, 5, 5)
(225, 40, 460, 5, 5)
(226, 40, 480, 5, 5)
(227, 40, 500, 5, 5)
(228, 40, 520, 5, 5)
(229, 40, 540, 5, 5)
(230, 40, 560, 5, 5)
(231, 40, 580, 5, 5)
(232, 40, 600, 5, 5)
(233, 40, 620, 5, 5)
(234, 40, 640, 5, 5)
(235, 40, 660, 5, 5)
(236, 40, 680, 5, 5)
(237, 40, 700, 5, 5)
(238, 40, 720, 5, 5)
(239, 40, 740, 5, 5)
(240, 40, 760, 5, 5)
(241, 40, 780, 5, 5)
(242, 40, 800, 5, 5)
(243, 40, 820, 5, 5)
(244, 40, 840, 5, 5)
(245, 40, 860, 5, 5)
